City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
135,tralee,52.2704,-9.7026,5.2900000000000205,92,26,1.98,IE,1712032966
136,hamilton,39.1834,-84.5333,19.680000000000007,91,0,3.09,US,1712032828
137,pisco,-13.7,-76.2167,22.230000000000018,78,0,1.03,PE,1712032967
138,mount isa,-20.7333,139.5,31.870000000000005,43,40,3.6,AU,1712032968
139,hami,42.8,93.45,10.32000000000005,50,98,3.63,CN,1712032757
140,nagqu,31.5,92.0,5.300000000000011,13,61,9.27,CN,1712032969
141,kudahuvadhoo,2.6708,72.8944,29.100000000000023,70,84,2.13,MV,1712032969
142,taro,-8.3862,115.28,28.0,67,88,2.16,ID,1712032970
143,muisne,0.6,-80.0333,25.04000000000002,92,82,2.04,EC,1712032971
144,san luis de la loma,17.2706,-100.8939,24.340000000000032,82,81,2.2,MX,1712032971
145,dorado,18.4588,-66.2677,24.390000000000043,94,20,4.16,PR,1712032972
146,atafu village,-8.5421,-172.5159,29.75,72,56,4.7,TK,1712032972
147,ust-nera,64.5667,143.2,-7.439999999999998,72,14,1.63,RU,1712032973
148,codrington,-38.2667,141.9667,15.340000000000032,64,97,8.93,AU,1712032974
149,kertih,4.5141,103.4483,32.01000000000005,66,40,2.57,MY,1712032974
150,soio,-6.1349,12.3689,26.760000000000048,91,87,2.7,AO,1712032975
151,east london,-33.0153,27.9116,16.52000000000004,82,20,4.12,ZA,1712032975
152,ilulissat,69.2167,-51.1,-3.9899999999999523,80,100,0.0,GL,1712032976
153,okondja,-0.6549,13.6753,22.260000000000048,96,93,0.26,GA,1712032976
154,ibirama,-27.0569,-49.5178,21.480000000000018,99,60,0.18,BR,1712032977
155,bredasdorp,-34.5322,20.0403,17.55000000000001,81,61,4.51,ZA,1712032978
156,shakawe,-18.3667,21.85,17.58000000000004,91,39,2.6,BW,1712032978
157,arno,60.1167,18.6333,-0.12000000000000455,88,100,9.22,SE,1712032979
158,masuguru,-11.3667,38.4167,23.57000000000005,90,81,1.33,TZ,1712032979
159,saipan,15.1355,145.701,32.39000000000004,58,75,9.26,MP,1712032980
160,rakops,-21.0167,24.3333,18.150000000000034,69,84,3.08,BW,1712032981
161,galesburg,40.9478,-90.3712,12.100000000000023,100,100,5.66,US,1712032981
162,jamestown,42.097,-79.2353,7.800000000000011,75,100,4.63,US,1712032790
163,lata,40.1629,-8.3327,12.260000000000048,89,100,3.06,PT,1712032982
164,kodiak,57.79,-152.4072,-3.269999999999982,68,100,11.83,US,1712032844
165,badger,64.8,-147.5333,5.140000000000043,41,0,4.12,US,1712032984
166,patnagarh,20.7167,83.15,38.72000000000003,15,0,3.44,IN,1712032984
167,guaruja,-23.9931,-46.2564,23.27000000000004,26,91,1.52,BR,1712032516
168,luwuk,-0.9516,122.7875,30.82000000000005,66,88,2.34,ID,1712032985
169,arteche,12.2645,125.4048,29.430000000000007,68,60,5.07,PH,1712032986
170,meadow lakes,61.6247,-149.6011,2.6200000000000045,87,100,0.45,US,1712032986
171,isafjordur,66.0755,-23.124,-3.159999999999968,65,93,9.79,IS,1712032987
172,hithadhoo,-0.6,73.0833,29.379999999999995,71,96,2.27,MV,1712032988
173,tamanrasset,22.785,5.5228,15.950000000000045,11,0,2.06,DZ,1712032988
174,minas de marcona,-15.2119,-75.1103,17.189999999999998,84,59,3.6,PE,1712032989
175,keflavik,64.0049,-22.5624,-2.0499999999999545,68,20,10.8,IS,1712032989
176,kaithal,29.8,76.3833,31.55000000000001,13,36,4.76,IN,1712032990
177,floro,61.5996,5.0328,4.980000000000018,65,0,3.6,NO,1712032991
178,pietrosani,45.1833,24.85,14.04000000000002,54,85,0.87,RO,1712032991
179,baiao,-2.7906,-49.6717,23.730000000000018,99,100,1.03,BR,1712032992
180,olonkinbyen,70.9221,-8.7187,-5.319999999999993,62,100,4.54,SJ,1712032992
181,yeraliyev,43.2,51.65,14.140000000000043,41,5,4.82,KZ,1712032877
182,vila franca do campo,37.7167,-25.4333,16.230000000000018,86,23,7.98,PT,1712032994
183,tazovsky,67.4667,78.7,-12.519999999999982,91,93,1.81,RU,1712032994
184,port mathurin,-19.6833,63.4167,26.060000000000002,84,49,5.71,MU,1712032836
185,juan l. lacaze,-34.4333,-57.4167,11.770000000000039,84,16,3.14,UY,1712032995
186,sisimiut,66.9395,-53.6735,-4.419999999999959,77,90,3.81,GL,1712032840
187,tangalle,6.024,80.7911,32.09000000000003,62,64,2.25,LK,1712032997
188,maceio,-9.6658,-35.7353,26.689999999999998,94,40,0.51,BR,1712032920
189,ogoja,6.6547,8.7976,24.939999999999998,80,98,1.83,NG,1712032998
190,wailua homesteads,22.0669,-159.378,25.24000000000001,83,100,7.72,US,1712032998
191,barra de santo antonio,-9.4047,-35.5072,26.600000000000023,88,78,2.95,BR,1712032999
192,thompson,55.7435,-97.8558,-1.9099999999999682,54,75,1.54,CA,1712032939
193,parfino,57.9731,31.6481,11.020000000000039,90,65,1.56,RU,1712033000
194,san patricio,28.017,-97.5169,24.05000000000001,91,93,5.27,US,1712033001
195,cannonvale,-20.2833,148.7,27.660000000000025,70,54,5.86,AU,1712033001
196,suratgarh,29.3167,73.9,30.650000000000034,14,57,2.18,IN,1712033002
197,flying fish cove,-10.4217,105.6791,27.82000000000005,83,100,5.14,CX,1712033002
198,tingo maria,-9.2895,-76.0088,20.77000000000004,97,99,0.37,PE,1712033003
199,whitehorse,60.7161,-135.0538,-0.5499999999999545,86,100,2.57,CA,1712032860
200,leirvik,59.7798,5.5005,5.350000000000023,81,0,1.54,NO,1712033004
201,kintinku,-5.8833,35.2333,21.189999999999998,84,79,0.9,TZ,1712033005
202,kidal,18.4411,1.4078,29.5,17,44,6.21,ML,1712033005
203,utrik,11.2278,169.8474,27.07000000000005,72,100,7.28,MH,1712033007
204,novozybkov,52.5396,31.9275,11.980000000000018,76,80,4.62,RU,1712033007
205,banjarmasin,-3.3244,114.591,32.08000000000004,54,61,0.89,ID,1712033008
206,nuuk,64.1835,-51.7216,-1.6599999999999682,86,45,5.14,GL,1712032740
207,nar'yan-mar,67.6713,53.087,-6.389999999999986,94,100,5.56,RU,1712033009
208,taishan,22.2514,112.7799,31.53000000000003,51,9,8.45,CN,1712033010
209,saurimo,-9.6608,20.3916,18.49000000000001,96,100,0.91,AO,1712033010
210,tremembe,-22.9583,-45.5494,17.629999999999995,92,77,0.91,BR,1712033011
211,fort st. john,56.2499,-120.8529,6.939999999999998,39,75,6.17,CA,1712033011
212,tura,25.5198,90.2201,32.29000000000002,23,0,3.47,IN,1712032845
213,san andres,12.5847,-81.7006,28.010000000000048,74,20,3.6,CO,1712033013
214,silifke,36.3778,33.9344,22.379999999999995,49,0,1.88,TR,1712033013
215,namtsy,62.7161,129.6658,-3.25,74,85,2.49,RU,1712033014
216,la ronge,55.1001,-105.2842,1.1400000000000432,69,0,2.57,CA,1712033015
217,karwar,14.8,74.1333,29.360000000000014,61,10,1.61,IN,1712033015
218,togur,58.3631,82.8265,-0.47999999999996135,71,100,4.02,RU,1712033016
219,porto novo,6.4965,2.6036,29.900000000000034,90,94,1.83,BJ,1712032984
220,kristiansund,63.1115,7.732,3.0300000000000296,87,75,8.75,NO,1712033017
221,port blair,11.6667,92.75,34.02000000000004,40,1,1.03,IN,1712033018
222,urangan,-25.3,152.9,25.920000000000016,63,1,1.42,AU,1712033018
223,vorkuta,67.5,64.0,-8.989999999999952,92,100,7.94,RU,1712032845
224,miles city,46.4083,-105.8406,4.5400000000000205,65,0,3.6,US,1712033019
225,qaqortoq,60.7167,-46.0333,-8.819999999999993,69,80,3.53,GL,1712033020
226,marovoay,-16.1,46.6333,26.950000000000045,74,94,2.85,MG,1712033021
227,gobabis,-22.45,18.9667,17.53000000000003,81,72,3.4,NA,1712033021
228,dalnerechensk,45.9339,133.7225,5.82000000000005,48,66,4.74,RU,1712033022
229,eydhafushi,5.1033,73.0708,28.939999999999998,68,99,1.93,MV,1712033023
230,mirnyy,62.5353,113.9611,-1.2299999999999613,86,96,3.71,RU,1712033023
231,vila velha,-20.3297,-40.2925,24.970000000000027,87,75,1.54,BR,1712032623
232,egilsstadir,65.2653,-14.3948,-4.0499999999999545,93,75,4.63,IS,1712033024
233,tazacorte,28.629,-17.9293,16.54000000000002,83,0,4.12,ES,1712033025
234,coaldale,49.7167,-112.6185,10.82000000000005,43,20,6.17,CA,1712032934
235,grand falls-windsor,48.9332,-55.6649,0.8400000000000318,93,100,1.34,CA,1712032832
236,pangody,65.85,74.4859,-10.67999999999995,91,87,2.13,RU,1712033027
237,serdar,38.9764,56.2757,15.160000000000025,42,4,1.44,TM,1712033027
238,miyaly,48.8844,53.7836,10.0,58,98,3.42,KZ,1712033028
239,bokoro,12.3807,17.0568,27.560000000000002,13,98,3.92,TD,1712033029
240,vorgashor,67.5833,63.95,-9.399999999999977,92,100,7.42,RU,1712032809
241,auki,-8.7676,160.7034,28.360000000000014,78,95,1.02,SB,1712033030
242,manavgat,36.7867,31.4431,21.100000000000023,55,2,1.59,TR,1712033031
243,la'ie,21.6477,-157.9253,25.980000000000018,80,21,3.58,US,1712033031
244,dunedin,-45.8742,170.5036,13.810000000000002,78,14,5.64,NZ,1712033032
245,broome,42.2506,-75.833,6.140000000000043,78,96,1.41,US,1712033032
246,cedeira,43.6797,-8.0209,13.240000000000009,63,83,11.19,ES,1712033033
247,mejit,10.2753,170.8646,27.33000000000004,74,100,7.25,MH,1712033034
248,undurkhaan,47.3194,110.6556,3.430000000000007,50,79,3.38,MN,1712033034
249,tannum sands,-23.9504,151.3693,29.860000000000014,65,100,6.17,AU,1712033035
250,labytnangi,66.6572,66.4183,-10.370000000000005,94,100,3.18,RU,1712033035
251,fale old settlement,-9.3852,-171.2468,29.480000000000018,74,30,4.41,TK,1712033037
252,praia da vitoria,38.7333,-27.0667,15.980000000000018,82,20,7.83,PT,1712032849
253,bikenibeu village,1.3673,173.1241,28.980000000000018,84,75,4.63,KI,1712033038
254,khairpur tamewah,29.5811,72.2364,31.30000000000001,13,65,3.25,PK,1712033038
255,new norfolk,-42.7826,147.0587,14.720000000000027,97,100,1.42,AU,1712033033
256,yaiza,28.9633,-13.7631,14.870000000000005,82,0,2.06,ES,1712033040
257,st. john's,47.5649,-52.7093,0.9300000000000068,96,100,4.63,CA,1712032772
258,rawson,-43.3002,-65.1023,12.910000000000025,53,1,3.33,AR,1712033041
259,shimoda,34.6667,138.95,19.200000000000045,55,96,2.65,JP,1712033042
260,lucas,41.6501,-83.6666,5.980000000000018,87,100,4.63,US,1712032890
261,leongatha,-38.4833,145.95,14.680000000000007,94,98,4.88,AU,1712033043
262,miasteczko slaskie,50.5026,18.9395,9.150000000000034,97,75,3.09,PL,1712033043
263,hobbs,32.7026,-103.136,12.330000000000041,37,0,8.75,US,1712032768
264,monte patria,-30.6919,-70.9467,21.370000000000005,43,24,0.78,CL,1712033045
265,santa elena de uairen,4.6167,-61.1333,22.77000000000004,75,97,1.27,VE,1712033046
266,macau,22.2006,113.5461,28.850000000000023,79,40,6.69,MO,1712032975
267,laguna de perlas,12.3429,-83.6712,25.5,78,13,3.92,NI,1712033047
268,alofi,-19.0595,-169.9187,28.939999999999998,79,75,7.72,NU,1712033048
269,touros,-5.1989,-35.4608,26.480000000000018,84,100,3.69,BR,1712032838
270,kulhudhuffushi,6.6221,73.07,28.77000000000004,72,90,2.11,MV,1712033049
271,cidreira,-30.1811,-50.2056,22.25,91,96,4.97,BR,1712033049
272,nantucket,41.2835,-70.0995,5.57000000000005,97,20,0.0,US,1712032871
273,pacific grove,36.6177,-121.9166,14.120000000000005,72,0,0.89,US,1712033050
274,axim,4.8699,-2.2405,27.0,88,100,0.69,GH,1712033052
275,wabag,-5.4781,143.7021,18.700000000000045,86,99,1.25,PG,1712033052
